1,0.19369507,-0.001907349,9.744522
10,0.19129944,-0.004302979,9.73494
21,0.18650818,-0.001907349,9.737335
30,0.19369507,-0.001907349,9.73494
41,0.19369507,-0.001907349,9.737335
50,0.19847107,-0.011489868,9.730148
60,0.19369507,-0.001907349,9.737335
70,0.19607544,-0.001907349,9.73494
81,0.2008667,-0.004302979,9.737335
90,0.2008667,0.002883911,9.732544
100,0.18650818,-0.004302979,9.742126
110,0.19129944,-0.004302979,9.73494
120,0.19129944,4.88E-04,9.742126
131,0.18650818,0.002883911,9.739731
140,0.18650818,-0.009094238,9.749298
150,0.19129944,-0.004302979,9.739731
160,0.19607544,-0.001907349,9.737335
171,0.19369507,4.88E-04,9.744522
180,0.20565796,0.007659912,9.732544
190,0.20326233,0.005264282,9.737335
201,0.19607544,-0.006698608,9.742126
211,0.18890381,-0.016281128,9.744522
220,0.19129944,-0.009094238,9.746918
230,0.18411255,-0.001907349,9.739731
240,0.19129944,0.002883911,9.744522
251,0.19369507,-0.016281128,9.737335
260,0.18650818,-0.013885498,9.742126
270,0.18890381,-0.009094238,9.737335
281,0.18650818,-0.001907349,9.737335
290,0.19129944,-0.004302979,9.749298
300,0.19369507,-0.006698608,9.746918
310,0.20565796,-0.004302979,9.737335
320,0.19369507,-0.006698608,9.739731
331,0.18890381,-0.009094238,9.739731
340,0.18890381,-0.009094238,9.739731
350,0.17932129,0.002883911,9.742126
361,0.18411255,0.005264282,9.746918
371,0.19847107,-0.001907349,9.742126
380,0.19129944,-0.013885498,9.746918
390,0.19369507,-0.011489868,9.739731
400,0.19607544,-0.009094238,9.744522
411,0.19607544,-0.004302979,9.742126
420,0.18890381,-0.001907349,9.737335
430,0.19129944,-0.001907349,9.746918
441,0.20565796,0.002883911,9.744522
450,0.2008667,-0.001907349,9.744522
460,0.18650818,4.88E-04,9.746918
470,0.19369507,0.002883911,9.739731
482,0.18411255,-0.006698608,9.73494
490,0.18650818,-0.004302979,9.739731
500,0.19129944,-0.009094238,9.739731
511,0.18411255,0.002883911,9.751694
520,0.18411255,-0.001907349,9.744522
531,0.18650818,-0.009094238,9.744522
540,0.2008667,-0.009094238,9.744522
550,0.19369507,-0.004302979,9.744522
560,0.19129944,-0.004302979,9.732544
570,0.2008667,-0.006698608,9.737335
581,0.19847107,4.88E-04,9.730148
590,0.19847107,-0.004302979,9.732544
600,0.18650818,0.007659912,9.742126
610,0.19607544,0.005264282,9.73494
621,0.19847107,4.88E-04,9.742126
630,0.19369507,-0.001907349,9.739731
641,0.19607544,-0.004302979,9.739731
650,0.19607544,0.005264282,9.739731
660,0.20565796,-0.001907349,9.737335
671,0.20565796,-0.001907349,9.73494
680,0.2008667,-0.001907349,9.739731
690,0.19607544,-0.023452759,9.739731
701,0.18650818,-0.011489868,9.739731
710,0.19369507,-0.001907349,9.739731
720,0.19847107,-0.004302979,9.742126
730,0.18650818,-0.001907349,9.746918
741,0.18890381,4.88E-04,9.73494
750,0.19607544,-0.004302979,9.737335
760,0.2008667,-0.001907349,9.732544
771,0.19369507,-0.011489868,9.739731
780,0.18411255,-0.001907349,9.739731
790,0.19607544,4.88E-04,9.737335
800,0.18171692,4.88E-04,9.742126
810,0.19369507,-0.004302979,9.739731
821,0.18650818,4.88E-04,9.744522
830,0.2008667,0.007659912,9.739731
840,0.19847107,0.002883911,9.732544
851,0.19369507,-0.013885498,9.737335
860,0.19129944,-0.004302979,9.737335
870,0.19129944,4.88E-04,9.732544
880,0.19607544,-0.011489868,9.742126
891,0.16017151,-0.006698608,9.722961
901,0.12664795,-0.021057129,9.648743
910,0.16496277,-0.018676758,9.694244
920,0.13623047,-0.013885498,9.65593
931,0.19129944,4.88E-04,9.732544
940,0.17932129,4.88E-04,9.746918
950,0.17932129,-0.004302979,9.706207
960,0.18650818,0.002883911,9.739731
971,0.2008667,-0.001907349,9.742126
980,0.20326233,-0.013885498,9.742126
990,0.2008667,-0.004302979,9.746918
1001,0.2008667,0.005264282,9.73494
1010,0.19369507,4.88E-04,9.739731
1020,0.19369507,-0.006698608,9.73494
1030,0.18650818,-0.004302979,9.744522
1041,0.19847107,-0.009094238,9.739731
1050,0.19129944,-0.016281128,9.737335
1060,0.18171692,-0.006698608,9.739731
1071,0.18171692,4.88E-04,9.73494
1080,0.18171692,-0.004302979,9.739731
1090,0.18411255,4.88E-04,9.739731
1100,0.18411255,-0.001907349,9.73494
1111,0.19607544,-0.006698608,9.737335
1120,0.19129944,-0.004302979,9.737335
1130,0.19129944,-0.001907349,9.737335
1141,0.19369507,-0.001907349,9.727753
1150,0.2008667,-0.001907349,9.742126
1161,0.18890381,-0.004302979,9.742126
1170,0.18171692,-0.009094238,9.727753
1180,0.19129944,-0.004302979,9.727753
1190,0.18171692,-0.011489868,9.737335
1200,0.18890381,-0.004302979,9.73494
1211,0.19129944,-0.006698608,9.751694
1220,0.19369507,0.005264282,9.739731
1230,0.2008667,-0.009094238,9.737335
1241,0.2008667,-0.006698608,9.739731
1250,0.19847107,-0.009094238,9.737335
1260,0.18890381,0.002883911,9.73494
1270,0.18650818,0.002883911,9.732544
1281,0.19607544,-0.001907349,9.73494
1290,0.19129944,-0.004302979,9.732544
1300,0.19369507,-0.001907349,9.744522
1310,0.19847107,0.002883911,9.737335
1320,0.18650818,-0.004302979,9.73494
1330,0.18650818,-0.006698608,9.732544
1341,0.18411255,4.88E-04,9.73494
1351,0.19607544,-0.009094238,9.73494
1360,0.18890381,0.010055542,9.73494
1370,0.17932129,-0.001907349,9.739731
