1,-1.6845398,2.7110748,9.389435
12,-1.4428711,2.7421722,9.602402
21,-1.426117,2.4502563,10.030716
31,-1.5625153,2.9072723,10.231705
41,-1.450058,2.7900238,10.286743
51,-1.0911255,1.8185425,9.932602
62,-0.8877411,1.426117,9.949356
71,-0.7082825,1.002594,10.301102
81,-0.20100403,1.071991,10.279572
92,0.50727844,1.1605225,10.291534
101,1.4572296,1.4165497,9.635895
111,2.038681,2.0195465,9.064011
121,0.35891724,3.0221405,9.705292
131,-2.8570251,4.9459686,12.198608
141,-2.904892,4.051056,10.758133
152,-1.7754669,2.7756805,9.451645
161,-1.4596252,2.9120636,8.915665
172,-1.9094696,2.8450623,9.12384
181,-2.0410767,2.548355,8.755341
191,-1.8185425,1.7922211,8.240875
201,-1.7443695,1.3686981,8.6979065
212,-2.100891,1.6654053,9.796219
221,-1.7036896,1.8089752,9.547363
231,-1.3686981,1.9118652,8.863022
241,-0.37327576,2.1391907,7.862808
251,0.3900299,2.3330078,6.9750824
262,1.2394867,2.416748,6.695114
271,0.75613403,3.4145508,7.2335052
281,0.75613403,4.003189,6.764511
291,0.32781982,4.3668976,7.451248
302,0.4737854,4.3094788,7.7120667
311,0.13877869,4.2520447,8.408386
321,0.15792847,4.043869,8.322235
331,-0.23210144,3.7256317,8.930008
341,0.07896423,2.8283234,9.640686
351,0.33021545,1.9788666,9.951752
361,-0.117248535,2.005188,10.49971
372,0.059814453,2.3736877,10.143173
381,-6.4462585,5.477173,8.977875
391,-8.023132,8.255234,6.558731
401,0.6915283,3.4671936,5.883957
412,2.7230377,3.431305,4.532013
421,3.3356018,4.5918274,4.9411774
431,4.2017975,4.4817505,5.551346
442,3.1872406,3.912262,6.55394
452,2.3688965,3.110672,7.479965
461,2.0889282,2.6967163,8.367706
471,1.6390839,2.5076752,8.886948
482,1.2370911,1.9884338,9.073578
493,1.2275238,1.8424683,9.200409
502,1.2346954,1.8185425,9.224335
512,1.2346954,1.8185425,9.224335
521,1.4380798,1.7539368,7.3627167
532,2.847458,1.5553284,4.153946
541,3.172882,1.3375854,3.0293121
552,2.9623108,1.0791626,2.4358978
562,2.6440735,0.6795654,2.3042908
