1,-0.003219605,0.001373291,-0.001373291
11,-0.002151489,3.05E-04,-0.001373291
21,-1.53E-05,-7.63E-04,-0.002441406
31,-1.53E-05,-0.001831055,-0.001373291
42,-1.53E-05,-0.00289917,-0.001373291
51,-1.53E-05,-0.003967285,-0.001373291
61,-1.53E-05,-0.00289917,-0.001373291
71,-1.53E-05,-0.00289917,-0.001373291
82,-1.53E-05,-0.001831055,-0.001373291
91,-0.001083374,-7.63E-04,-0.001373291
101,-1.53E-05,-7.63E-04,-0.001373291
111,-0.001083374,-7.63E-04,-0.001373291
122,-0.001083374,3.05E-04,-0.001373291
131,-0.002151489,3.05E-04,-0.001373291
141,-0.001083374,-7.63E-04,-0.001373291
151,-1.53E-05,3.05E-04,-0.001373291
162,-0.001083374,3.05E-04,-0.001373291
171,-0.001083374,3.05E-04,-0.001373291
181,-0.002151489,0.001373291,-0.001373291
191,-0.003219605,0.001373291,-0.001373291
201,-0.002151489,0.002426148,-0.001373291
212,-0.002151489,3.05E-04,-0.001373291
221,-0.001083374,-7.63E-04,-0.001373291
231,-0.001083374,3.05E-04,-0.001373291
241,-1.53E-05,-7.63E-04,-0.001373291
251,-1.53E-05,-7.63E-04,-0.002441406
262,-1.53E-05,-7.63E-04,-0.001373291
271,-1.53E-05,-0.001831055,-3.20E-04
281,-1.53E-05,-0.001831055,-0.001373291
291,-1.53E-05,-0.001831055,-0.001373291
301,-1.53E-05,-0.001831055,-0.001373291
312,-1.53E-05,-7.63E-04,-0.001373291
321,-1.53E-05,-7.63E-04,-0.001373291
331,-1.53E-05,3.05E-04,-0.001373291
341,-0.001083374,3.05E-04,-0.001373291
351,-0.001083374,3.05E-04,-0.001373291
362,-0.001083374,0.001373291,-0.001373291
371,-0.002151489,3.05E-04,-0.001373291
381,-1.53E-05,-0.001831055,-0.002441406
391,0.001052856,-0.00289917,-0.002441406
401,0.002105713,-0.003967285,-0.001373291
411,0.002105713,-0.005020142,-0.001373291
421,0.002105713,-0.005020142,-0.001373291
431,0.002105713,-0.003967285,-0.001373291
442,0.001052856,-0.001831055,-0.001373291
451,0.001052856,-0.001831055,-0.001373291
461,-1.53E-05,-7.63E-04,-0.001373291
471,-1.53E-05,-7.63E-04,-0.001373291
481,-1.53E-05,-0.001831055,-0.001373291
491,-1.53E-05,-7.63E-04,-0.001373291
501,-0.001083374,-0.001831055,-0.001373291
512,-1.53E-05,-7.63E-04,-0.001373291
521,-1.53E-05,-7.63E-04,-0.001373291
531,-0.001083374,-7.63E-04,-0.001373291
541,-1.53E-05,-7.63E-04,-0.002441406
551,-1.53E-05,-7.63E-04,-0.001373291
562,-1.53E-05,-7.63E-04,-0.001373291
571,-1.53E-05,-7.63E-04,-0.001373291
581,-1.53E-05,-7.63E-04,-0.001373291
592,0.001052856,-7.63E-04,-0.001373291
601,-1.53E-05,-0.001831055,-0.001373291
611,-1.53E-05,-7.63E-04,-0.001373291
621,-1.53E-05,-7.63E-04,-0.001373291
631,-0.001083374,-0.001831055,-0.001373291
642,-1.53E-05,-7.63E-04,-0.001373291
651,-1.53E-05,-7.63E-04,-3.20E-04
662,-1.53E-05,-7.63E-04,-0.001373291
671,-1.53E-05,-7.63E-04,-3.20E-04
681,-0.001083374,-0.001831055,-0.001373291
691,-0.001083374,-0.001831055,-0.001373291
701,-1.53E-05,-0.001831055,-0.001373291
712,-1.53E-05,-0.001831055,-0.001373291
721,-1.53E-05,-7.63E-04,-0.001373291
731,-0.001083374,-7.63E-04,-0.001373291
741,-0.001083374,-0.001831055,-0.001373291
752,-1.53E-05,-7.63E-04,-0.001373291
761,-1.53E-05,-7.63E-04,-0.001373291
771,-0.001083374,-7.63E-04,-0.001373291
781,-1.53E-05,-7.63E-04,-0.001373291
792,-0.001083374,-7.63E-04,-0.001373291
801,-0.001083374,-7.63E-04,-0.001373291
811,-1.53E-05,-0.001831055,-0.002441406
821,-1.53E-05,-0.001831055,-0.001373291
831,-1.53E-05,-0.001831055,-0.001373291
841,-0.001083374,-7.63E-04,-0.001373291
851,-0.001083374,-7.63E-04,-0.001373291
862,-1.53E-05,-7.63E-04,-0.001373291
871,-1.53E-05,-7.63E-04,-0.001373291
881,-1.53E-05,-7.63E-04,-0.001373291
891,-0.001083374,-7.63E-04,-0.001373291
901,-1.53E-05,-7.63E-04,-0.001373291
911,-1.53E-05,-7.63E-04,-0.002441406
921,-1.53E-05,-7.63E-04,-0.001373291
931,-1.53E-05,-7.63E-04,-0.001373291
941,-0.001083374,-7.63E-04,-0.001373291
952,-0.001083374,-7.63E-04,-0.001373291
961,-1.53E-05,-7.63E-04,-0.001373291
971,-1.53E-05,-7.63E-04,-0.001373291
981,-1.53E-05,-7.63E-04,-0.001373291
991,-0.001083374,-7.63E-04,-0.001373291
1001,-0.001083374,-7.63E-04,-0.001373291
1011,-0.001083374,-7.63E-04,-0.001373291
1021,-1.53E-05,-7.63E-04,-0.001373291
1031,-1.53E-05,-7.63E-04,-0.001373291
1041,-0.001083374,-7.63E-04,-0.001373291
1052,-1.53E-05,-7.63E-04,-0.001373291
1061,-1.53E-05,-7.63E-04,-0.001373291
1071,-0.001083374,-7.63E-04,-3.20E-04
1081,-0.001083374,-7.63E-04,-0.001373291
1091,-0.001083374,-7.63E-04,-0.001373291
1101,-1.53E-05,-7.63E-04,-0.001373291
1112,-1.53E-05,-7.63E-04,-0.001373291
1121,-0.001083374,-7.63E-04,-0.001373291
1131,-1.53E-05,-7.63E-04,-0.001373291
1141,-1.53E-05,-7.63E-04,-0.001373291
1151,-0.001083374,-7.63E-04,-0.001373291
1161,-0.001083374,-7.63E-04,-0.001373291
1171,-1.53E-05,-7.63E-04,-0.001373291
1181,-1.53E-05,-7.63E-04,-0.001373291
1191,-1.53E-05,-7.63E-04,-0.001373291
1201,-1.53E-05,-0.001831055,-0.001373291
1212,-1.53E-05,-0.001831055,-0.001373291
1221,-1.53E-05,-7.63E-04,-0.001373291
1231,-1.53E-05,-7.63E-04,-0.001373291
1241,-1.53E-05,-7.63E-04,-0.001373291
1251,-0.001083374,-7.63E-04,-0.001373291
1261,-0.001083374,-7.63E-04,-0.001373291
1271,-1.53E-05,-7.63E-04,-0.001373291
1281,-1.53E-05,-7.63E-04,-0.001373291
1292,-1.53E-05,-7.63E-04,-0.001373291
1301,-0.001083374,-7.63E-04,-0.001373291
1311,-0.001083374,-7.63E-04,-0.001373291
1321,-0.001083374,-7.63E-04,-0.002441406
